id,title,actors,countries,topics,url,event_id,track,format,date,year
"enb12632e_1","Stocktaking","Group of 77|Umbrella Group|Environmental Integrity Group|African Group|European Union","Brazil|India|Malaysia|Iran|China|Australia|Gambia|Angola|Switzerland|Egypt|South Africa|Sudan","Post-Kyoto Agreements 2","http://www.iisd.ca/vol12/enb12632e.html","117","","","1.4334552e+12","2015"
"enb12595e_4","STOCKTAKING PLENARY","Group of 77|Brazil, South Africa, India and China|Alliance of Small Island States|European Union|Bolivarian Alliance For The Peoples Of Our America|Environmental Integrity Group|Independent association of Latin America and the Caribbean|League of Arab States|African Group","Canada|Mali|United States|Saudi Arabia|Gambia|Philippines|Kuwait|China","Post-Kyoto Agreements 2","http://www.iisd.ca/vol12/enb12595e.html","108","","PLENARY","1.3947516e+12","2014"
"enb12499e_6","CLOSING STATEMENTS:","","Tuvalu|Singapore|United States","","http://www.iisd.ca/vol12/enb12499e.html","092","","PLENARY","1.3022136e+12","2011"
"enb12395e_75","SBSTA Conclusions","","","","http://www.iisd.ca/vol12/enb12395e.html","074","","","1.2290364e+12","2008"
"1236000e_15","DENMARK","Organisation for Economic Co.operation and Development","United Kingdom","","http://www.iisd.ca/vol12/1236000e.html","009","","","8.376408e+11","1996"
"enb1253e_4","NON-GROUP ON QELROS","","","Pre-Kyoto","http://www.iisd.ca/vol12/enb1253e.html","014","","GROUPS","8.708184e+11","1997"
"enb12411e_22","Emissions from international aviation and maritime transport","","Brazil|Algeria|Japan|China|Kuwait|Argentina","","http://www.iisd.ca/vol12/enb12411e.html","079","","","1.2438936e+12","2009"
"enb12295e_2","IPCC PROGRAMME AND BUDGET FOR 2006-09","","France|China","","http://www.iisd.ca/vol12/enb12295e.html","055","ipcc","","1.1461752e+12","2006"
"enb12380e_5","FLEXIBLE MECHANISMS:","Alliance of Small Island States","Canada|Tuvalu|Colombia|Switzerland|South Africa|Bolivia","","http://www.iisd.ca/vol12/enb12380e.html","072","working group","","1.2192696e+12","2008"
"enb12534e_124","JOINT INFORMAL COP AND CMP PLENARY","European Union","India|Bangladesh|Pakistan|United States|Chile|Bolivia|Philippines|Grenada|Brazil|El Salvador|Colombia|Egypt|Norway|China","Post-Kyoto Agreements 2","http://www.iisd.ca/vol12/enb12534e.html","098","COP","PLENARY","1.3233852e+12","2011"
"enb12598e_29","Capacity Building Under the Convention","African Group","Malawi|Burundi|Congo","","http://www.iisd.ca/vol12/enb12598e.html","111","","","1.4027832e+12","2014"
"enb12402e_3","MITIGATION:","","","","http://www.iisd.ca/vol12/enb12402e.html","076","working group","","1.2387096e+12","2009"
"enb12391e_13","IN THE CORRIDORS","","","","http://www.iisd.ca/vol12/enb12391e.html","074","","corridors","1.2287772e+12","2008"
"enb12375e_34","SBSTA Conclusions","","","","http://www.iisd.ca/vol12/enb12375e.html","070","","","1.213308e+12","2008"
"enb12257e_10","Issues relating to greenhouse gas inventories","","New Zealand","","http://www.iisd.ca/vol12/enb12257e.html","048","","","1.1030652e+12","2004"
"enb12645e_5","ADMISSION OF OBSERVER ORGANIZATIONS","","","","http://www.iisd.ca/vol12/enb12645e.html","119","IPCC","","1.4442552e+12","2015"
"enb12179e_6","ORGANIZATIONAL MATTERS","","Antigua and Barbuda","","http://www.iisd.ca/vol12/enb12179e.html","034","","","1.0043964e+12","2001"
"enb12303e_8","INFORMAL CONSULTATIONS","","","","http://www.iisd.ca/vol12/enb12303e.html","056","","GROUPS","1.1484216e+12","2006"
"enb12580e_34","SBSTA Conclusions","","","","http://www.iisd.ca/vol12/enb12580e.html","104","","","1.3711608e+12","2013"
"enb12157e_5","DEVELOPMENT & TRANSFER OF TECHNOLOGIES","Group of 77","China","","http://www.iisd.ca/vol12/enb12157e.html","029","","","9.74502e+11","2000"
"enb12629e_16","MATTERS RELATING TO LDCS","Least Developed Countries","Nepal|Burkina Faso","","http://www.iisd.ca/vol12/enb12629e.html","117","SBI","","1.433196e+12","2015"
"enb12490e_2","JOINT IMPLEMENTATION:","European Union","Austria|Zimbabwe|United Kingdom|Ukraine","","http://www.iisd.ca/vol12/enb12490e.html","091","cop","","1.2912444e+12","2010"
"enb12141e_11","QUESTION-AND-ANSWER SESSION","Alliance of Small Island States","United States|United Kingdom|Finland|Indigenous Peoples|Netherlands|Central African Republic","","http://www.iisd.ca/vol12/enb12141e.html","027","","","9.637848e+11","2000"
"enb12115e_11","CAPACITY BUILDING","Group of 77","China","","http://www.iisd.ca/vol12/enb12115e.html","022","","","9.410616e+11","1999"
"enb12172e_3","SUNDAY MEETING","Group of 77|Umbrella Group|Environmental Integrity Group|European Union","China","","http://www.iisd.ca/vol12/enb12172e.html","032","","","9.959256e+11","2001"
"enb12147e_12","MECHANISMS","Group of 77","Australia|Canada|China","","http://www.iisd.ca/vol12/enb12147e.html","028","","","9.687096e+11","2000"
"1233000e_5","IN THE CORRIDORS","","","","http://www.iisd.ca/vol12/1233000e.html","009","","corridors","8.373816e+11","1996"
"enb12581e_8","Sea Level","","United Kingdom|Austria|Germany|Japan|China","","http://www.iisd.ca/vol12/enb12581e.html","105","","","1.3801464e+12","2013"
"enb12255e_17","IN THE CORRIDORS","","","","http://www.iisd.ca/vol12/enb12255e.html","048","","CORRIDORS","1.1028924e+12","2004"
"enb12101e_1","JOINT SBI/SBSTA SESSION","Group of 77|African Group|Alliance of Small Island States|European Union","Russia|New Zealand|Iran|Marshall Islands|United States|Japan|Brazil|Canada|Guatemala|Russian Federation|Senegal|Australia|Zimbabwe|Costa Rica|Kazakhstan|Switzerland|Norway|China","","http://www.iisd.ca/vol12/enb12101e.html","020","SBI/SBSTA","GROUPS","9.282744e+11","1999"
"enb12573e_11","EVENT ON QUANTIFIED ECONOMY-WIDE EMISSION REDUCTION TARGETS BY DEVELOPED COUNTRIES :","","","","http://www.iisd.ca/vol12/enb12573e.html","104","sbsta","","1.370556e+12","2013"
"enb12210e_4","DISCUSSION","","","","http://www.iisd.ca/vol12/enb12210e.html","039","","","1.050012e+12","2003"
"enb12209e_28","Issues Relating to Implementation of Protocol Article 2.3","","Saudi Arabia","","http://www.iisd.ca/vol12/enb12209e.html","038","","","1.0363644e+12","2002"
"enb12455e_2","IN THE CORRIDORS","Group of 77|African Group|European Union","Australia|Sweden|China","Legal Status of Agreeements","http://www.iisd.ca/vol12/enb12455e.html","085","","corridors","1.2608316e+12","2009"
"enb12619e_16","GENDER AND CLIMATE CHANGE:","","","","http://www.iisd.ca/vol12/enb12619e.html","114","","","1.4185116e+12","2014"
"enb12333e_54","IPCC 2006 GUIDELINES FOR NATIONAL GREENHOUSE GAS INVENTORIES:","European Union","Brazil|Sudan|Finland","","http://www.iisd.ca/vol12/enb12333e.html","061","","","1.1794392e+12","2007"
"enb12103e_4","IN THE CORRIDORS","","","","http://www.iisd.ca/vol12/enb12103e.html","020","SBI/SBSTA","CORRIDORS","9.284472e+11","1999"
"enb12394e_1","INFORMAL MINISTERIAL ROUND TABLE","European Union","Brazil|Canada|Netherlands|Bhutan|Nepal|Japan|Ireland|Australia|China|Bahamas|Panama|Switzerland|Saudi Arabia|Egypt|Poland|Costa Rica|South Africa|Belgium|Iceland","","http://www.iisd.ca/vol12/enb12394e.html","074","COP","","1.2290364e+12","2008"
"enb1289e_3","JOINT SBI/SBSTA SESSION","Group of 77|European Union","United States|Japan|Australia|Slovenia|Colombia|Norway|Switzerland|China|Poland","","http://www.iisd.ca/vol12/enb1289e.html","018","sbi/sbsta","groups","9.10134e+11","1998"
"enb12459e_23","REDD:","","","","http://www.iisd.ca/vol12/enb12459e.html","085","","","1.2611772e+12","2009"
"enb12260e_32","Issues relating to Protocol Article 2.3","","","","http://www.iisd.ca/vol12/enb12260e.html","048","","","1.1033244e+12","2004"
"enb12295e_19","Final Outcome","","","","http://www.iisd.ca/vol12/enb12295e.html","055","","","1.1461752e+12","2006"
"enb12218e_8","COOPERATION WITH RELEVANT INTERNATIONAL ORGANIZATIONS","","","","http://www.iisd.ca/vol12/enb12218e.html","040","","","1.0554552e+12","2003"
"enb12525e_1","AWG-LCA","","","","http://www.iisd.ca/vol12/enb12525e.html","098","working group","","1.3226076e+12","2011"
"enb12618e_2","ADP Item 3","Group of 77|European Union|Alliance of Small Island States","United Kingdom|Malaysia|United States|Japan|Bolivia|Australia|Brazil|South Africa|Guatemala|Mexico|Nauru|Egypt|Singapore|Switzerland|China","Post-Kyoto Agreements 2","http://www.iisd.ca/vol12/enb12618e.html","114","WORKING GROUP","PLENARY","1.4183388e+12","2014"
"enb12367e_11","ARTICLE 9 REVIEW:","Umbrella Group","Brazil|Ukraine|New Zealand|China|Australia|United Kingdom|Switzerland|Argentina","","http://www.iisd.ca/vol12/enb12367e.html","070","SBI","PLENARY","1.2126168e+12","2008"
"enb12498e_28","ANNEX I FURTHER COMMITMENTS:","European Union","Brazil|Denmark|New Zealand|Australia|Peru|Grenada|Bolivia","","http://www.iisd.ca/vol12/enb12498e.html","091","","","1.292022e+12","2010"
"enb12478e_4","REDD-plus","Group of 77|African Group|Alliance of Small Island States|European Union","India|United Kingdom|United States|Japan|Bolivia|Grenada|Indigenous Peoples|Trinidad and Tobago|Mexico|Saudi Arabia|Singapore|Norway|China","Adaptation","http://www.iisd.ca/vol12/enb12478e.html","088","WORKING GROUP","","1.2810456e+12","2010"
"enb12534e_109","RESUMED 16TH SESSION OF THE AWG-KP","Group of 77|Alliance of Small Island States|Umbrella Group|European Union|Environmental Integrity Group|African Group","New Zealand|Mexico|China|Australia|Gambia|Switzerland|Spain|South Africa|Indigenous Peoples|Argentina","","http://www.iisd.ca/vol12/enb12534e.html","098","WORKING GROUP","","1.3233852e+12","2011"
"enb12279e_2","VULNERABILITY ASSESSMENTS","","Bangladesh|Jamaica|United Kingdom|United States|Australia|Netherlands|Spain|Peru|Switzerland","","http://www.iisd.ca/vol12/enb12279e.html","053","","","1.1296728e+12","2005"
"enb12180e_9","MATTERS REFERRED TO THE SBI BY THE COP","Group of 77","China","","http://www.iisd.ca/vol12/enb12180e.html","034","","","1.0044828e+12","2001"
"enb1266e_10","NON-ANNEX I COMMUNICATIONS","European Union","Jamaica|United States|Malaysia|Japan|Senegal|Brazil|Zimbabwe|Canada|Mexico|Uzbekistan","Technology Transfer","http://www.iisd.ca/vol12/enb1266e.html","015","","","8.782524e+11","1997"
"enb12312e_8","ADAPTATION PROGRAMME OF WORK:","Group of 77","China","","http://www.iisd.ca/vol12/enb12312e.html","057","","","1.1631996e+12","2006"
"enb12597e_12","Energy End-use Sectors: Transport","","Luxembourg|United States|Philippines|Brazil|Germany|Mexico|Saudi Arabia|Norway|Switzerland|China","","http://www.iisd.ca/vol12/enb12597e.html","110","","","1.3972536e+12","2014"
"enb12306e_47","TECHNOLOGY TRANSFER","","Belize|Japan","","http://www.iisd.ca/vol12/enb12306e.html","056","","","1.1485944e+12","2006"
"enb12374e_2","LONG-TERM COOPERATIVE ACTION:","","Chad","","http://www.iisd.ca/vol12/enb12374e.html","070","working group","","1.213308e+12","2008"
"enb12419e_24","ARRANGEMENTS FOR INTERGOVERNMENTAL MEETINGS:","Group of 77","China|Russian Federation|Sudan|Saudi Arabia|Russia","","http://www.iisd.ca/vol12/enb12419e.html","079","sbi","","1.2446712e+12","2009"
"enb12342e_9","SYR SPM:","","Brazil|Austria|India|New Zealand|Russian Federation|Hungary|Uruguay|China|Saudi Arabia|Switzerland|Peru|Egypt|United Kingdom|Germany|Colombia|Belgium|Sudan|Russia","Anthropogenic Interference with Climate System","http://www.iisd.ca/vol12/enb12342e.html","064","ipcc","other","1.195254e+12","2007"
"enb12547e_17","IMPLEMENTATION OF THE IPCC COI POLICY","","United States|United Kingdom|Netherlands|Slovenia|Switzerland|China","","http://www.iisd.ca/vol12/enb12547e.html","100","ipcc","","1.3391928e+12","2012"
"enb12499e_19","OPENING STATEMENTS:","Group of 77|Central American Integration System|Alliance of Small Island States|Umbrella Group|European Union|Environmental Integrity Group|Bolivarian Alliance For The Peoples Of Our America|League of Arab States|Coalition for Rainforest Nations|African Group","India|Philippines|Mexico|Nepal|Venezuela|Japan|Congo|Australia|China|Tuvalu|Papua New Guinea|Saudi Arabia|Switzerland|Gambia|Egypt|Grenada|Guinea|Indigenous Peoples|Guatemala|Argentina","Extension of the Kyoto protocol","http://www.iisd.ca/vol12/enb12499e.html","092","","","1.3022136e+12","2011"
"enb12485e_9","Sub-paragraph 1(b)(iv) of the BAP (sectoral approaches and sector-specific actions)","","Australia","","http://www.iisd.ca/vol12/enb12485e.html","089","","","1.2865752e+12","2010"
"enb12568e_31","ADP 2: EXPECTATIONS AND DESIGN OF THE SESSION","Umbrella Group|European Union|Independent association of Latin America and the Caribbean","Brazil|Norway","Post-Kyoto Agreements 2","http://www.iisd.ca/vol12/enb12568e.html","103","","","1.367532e+12","2013"
"enb12638e_73","ISSUES RELATING TO AGRICULTURE","","Swaziland|Denmark","","http://www.iisd.ca/vol12/enb12638e.html","117","","","1.4339736e+12","2015"
"enb12498e_98","SBSTA Conclusions","European Union","Brazil","","http://www.iisd.ca/vol12/enb12498e.html","091","","","1.292022e+12","2010"
"enb12635e_3","Time Frames","European Union|Independent association of Latin America and the Caribbean","India|Tuvalu|Marshall Islands|United States|Australia|Brazil|South Africa|Mali|Colombia|Saudi Arabia|Norway|China|New Zealand","Post-Kyoto Agreements 1","http://www.iisd.ca/vol12/enb12635e.html","117","","","1.4338008e+12","2015"
"1220000e_17","MOROCCO","","Bangladesh|Colombia","","http://www.iisd.ca/vol12/1220000e.html","002","","","7.972056e+11","1995"
"enb12242e_60","AND DEVILS IN THE DETAILS","Group of 77|European Union","United States|China","Adverse Effects & Response Measure","http://www.iisd.ca/vol12/enb12242e.html","044","SBI/SBSTA","","1.0883736e+12","2004"
"enb12175e_6","COMPLIANCE","","","Compliance and Enforcement","http://www.iisd.ca/vol12/enb12175e.html","032","","","9.961848e+11","2001"
"enb12447e_29","Sub-paragraph 1(b)(iv) of the BAP","","Uruguay","","http://www.iisd.ca/vol12/enb12447e.html","084","","","1.257462e+12","2009"
"enb12634e_4","Technology","African Group","India|Tuvalu|South Africa|United States|Australia|China|New Zealand","","http://www.iisd.ca/vol12/enb12634e.html","117","","","1.4337144e+12","2015"
"enb12333e_36","SBI Conclusions","","","","http://www.iisd.ca/vol12/enb12333e.html","061","","","1.1794392e+12","2007"
"enb12241e_3","CAPACITY BUILDING","","","","http://www.iisd.ca/vol12/enb12241e.html","044","","","1.0881144e+12","2004"
"enb12295e_31","2006 GUIDELINES","","Brazil|Canada|Russia","IPCC Governance","http://www.iisd.ca/vol12/enb12295e.html","055","ipcc","","1.1461752e+12","2006"
"enb12239e_5","ADAPTATION AND MITIGATION","European Union","Russia|Bangladesh|Sudan|Argentina|Russian Federation|United States|Uganda|Canada|Mali|Saudi Arabia|Switzerland|China","","http://www.iisd.ca/vol12/enb12239e.html","044","","","1.0879416e+12","2004"
"enb12484e_2","FINANCE, TECHNOLOGY AND CAPACITY BUILDING:","","","","http://www.iisd.ca/vol12/enb12484e.html","089","working group","","1.2865752e+12","2010"
"enb12637e_3","Workstream 2","Group of 77|Environmental Integrity Group|Independent association of Latin America and the Caribbean|European Union","Bangladesh|United States|Australia|Indigenous Peoples|Canada|South Africa|Mali|Colombia|Norway|China|New Zealand","","http://www.iisd.ca/vol12/enb12637e.html","117","","","1.4339736e+12","2015"
"enb12164e_4","FINANCIAL AND TECHNICAL SUPPORT","","Bahamas|Bolivia|Panama|Colombia","Pre-Kyoto","http://www.iisd.ca/vol12/enb12164e.html","030","","","9.855576e+11","2001"
"enb12132e_2","GUIDELINES UNDER PROTOCOL ARTICLES 5, 7 & 8","European Union","Norway|Canada|New Zealand","","http://www.iisd.ca/vol12/enb12132e.html","026","","","9.607608e+11","2000"
"enb12459e_80","Outcome","","","","http://www.iisd.ca/vol12/enb12459e.html","085","","","1.2611772e+12","2009"
"enb12306e_69","SBSTA Conclusions","","","","http://www.iisd.ca/vol12/enb12306e.html","056","","","1.1485944e+12","2006"
"enb1255e_1","REPORT OF THE MEETINGS OF THE SUBSIDIARY BODIES","","Germany","","http://www.iisd.ca/vol12/enb1255e.html","014","","","8.709048e+11","1997"
"enb12392e_9","MITIGATION (AWG-LCA):","Alliance of Small Island States|European Union","India|Pakistan|United States|Japan|Bolivia|Brazil|Madagascar|Guinea|South Africa|Papua New Guinea","","http://www.iisd.ca/vol12/enb12392e.html","074","","","1.2288636e+12","2008"
"enb12125e_1","ADVERSE EFFECTS OF CLIMATE CHANGE ON FOOD SECURITY","","","","http://www.iisd.ca/vol12/enb12125e.html","024","","","9.532476e+11","2000"
"enb12354e_107","CLOSING COP AND COP/MOP PLENARY","Group of 77|European Union","Pakistan|Indonesia|China","","http://www.iisd.ca/vol12/enb12354e.html","065","COP","PLENARY","1.2292956e+12","2008"
"enb12589e_11","METHODOLOGICAL ISSUES UNDER THE CONVENTION:","","","","http://www.iisd.ca/vol12/enb12589e.html","107","","","1.3847292e+12","2013"
"enb12626e_13","Outcome:","","","","http://www.iisd.ca/vol12/enb12626e.html","115","","","1.423782e+12","2015"
"enb12638e_2","PREAMBLE","European Union","India|Pakistan|United Kingdom|Argentina|United States|Japan|Bolivia|Kenya|Indigenous Peoples|Canada|Saudi Arabia|China","","http://www.iisd.ca/vol12/enb12638e.html","117","","","1.4339736e+12","2015"
"enb12287e_15","Additional Guidance to the GEF","","","","http://www.iisd.ca/vol12/enb12287e.html","054","","","1.1338236e+12","2005"
"enb12255e_15","Discussion","","India|Norway|Netherlands|China|United States","","http://www.iisd.ca/vol12/enb12255e.html","048","","","1.1028924e+12","2004"
"enb12125e_16","Macro and micro issues in relation to impacts and actions:","European Union","","","http://www.iisd.ca/vol12/enb12125e.html","024","","","9.532476e+11","2000"
"enb12252e_2","REPORT OF THE CDM EB","European Union","India|Argentina|United States|Japan|Chile|Morocco|South Africa|Algeria|Saudi Arabia|Egypt|Costa Rica","","http://www.iisd.ca/vol12/enb12252e.html","048","","","1.1025468e+12","2004"
"enb12507e_1","METHODOLOGICAL GUIDANCE FOR ACTIVITIES RELATED TO REDD+","European Union","Tuvalu|United States|Botswana|Bolivia|Philippines|Ghana|Australia|Guinea|Indonesia|Guyana|Canada|Indigenous Peoples|Papua New Guinea|Switzerland","","http://www.iisd.ca/vol12/enb12507e.html","095","sbsta","plenary","1.3077432e+12","2011"
"enb12162e_10","Technology transfer:","","","","http://www.iisd.ca/vol12/enb12162e.html","029","","","9.750204e+11","2000"
